ID,Username,Author ID,Date,Time,Retweets,Favorites,Text,Mentions,Hashtags,Permalink,URL
20217040316932098,jamesfrowen,209234919,2010-12-30,02:08,0,0,""""Ever seen a man say goodbye to a shoe before?" "Yes once!" #thesimpsons #homersimpson #simpsons""",-,#thesimpsons #homersimpson #simpsons,https://twitter.com/jamesfrowen/status/20217040316932098,-
20216549310730240,Ricky_Scott,40086749,2010-12-30,02:06,0,0,"""The Simpsons movie, my favourite film ever :) #thesimpsons""",-,#thesimpsons,https://twitter.com/Ricky_Scott/status/20216549310730240,-
20215468119818240,Nataliee_x,22678242,2010-12-30,02:01,0,0,"""We have friends and family and library cards hahaha #thesimpsons""",-,#thesimpsons,https://twitter.com/Nataliee_x/status/20215468119818240,-
20209296000159744,clairemcgonigal,22661003,2010-12-30,01:37,0,0,"""Well, someone else is...does that count? http://bit.ly/ib3SWN #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/clairemcgonigal/status/20209296000159744,-
20202616147410944,19steven76,51500211,2010-12-30,01:10,0,0,"""Watchin one of the all time fav family movie show on tv here the #thesimpsons movie""",-,#thesimpsons,https://twitter.com/19steven76/status/20202616147410944,-
20199435828994048,ProvocativeOne,231182985,2010-12-30,00:58,0,0,"""Don't you just love #thesimpsons never gets old.""",-,#thesimpsons,https://twitter.com/ProvocativeOne/status/20199435828994048,-
20198412628533249,Clairedxxxx,78262737,2010-12-30,00:54,0,0,"""GO MO !!! #thesimpsons #simpsons""",-,#thesimpsons #simpsons,https://twitter.com/Clairedxxxx/status/20198412628533249,-
20197374307602433,markb44z,6382412,2010-12-30,00:50,0,0,"""I am watching The Simpsons http://bit.ly/cA4gLx #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/markb44z/status/20197374307602433,-
20194122841202688,EmbracetheKarma,22805742,2010-12-30,00:37,0,0,"""Krusty and his daughter :-) http://bit.ly/h9kMG9 #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/EmbracetheKarma/status/20194122841202688,-
20193034658390016,AkqyaAmore,24991814,2010-12-30,00:32,0,0,"""#NowWatching : #TheSimpsons""",-,#NowWatching #TheSimpsons,https://twitter.com/AkqyaAmore/status/20193034658390016,-
20191918113689600,singhdasa,19666570,2010-12-30,00:28,0,0,"""This #peterpan on itv2 is a bit scary. Not bad though, but apparently not good enough to miss #thesimpsons for so I'm told.""",-,#peterpan #thesimpsons,https://twitter.com/singhdasa/status/20191918113689600,-
20190824348254208,ireenehuynh,121964337,2010-12-30,00:24,0,0,"""#TheSimpsons - #PurpleMonkeyDishWasher""",-,#TheSimpsons #PurpleMonkeyDishWasher,https://twitter.com/ireenehuynh/status/20190824348254208,-
20189199722348544,Rcau,49948400,2010-12-30,00:17,1,0,"""Usher has plagiarized Homer http://bit.ly/cO9rBP #TheSimpsons #Homer #Usher #LMAO #Cartoons #Surementlehazardso""",-,#TheSimpsons #Homer #Usher #LMAO #Cartoons #Surementlehazardaussi,https://twitter.com/Rcau/status/20189199722348544,-
20186970118426624,Fairykikka,20974523,2010-12-30,00:08,0,0,"""I am watching The Simpsons http://bit.ly/aQrylB #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/Fairykikka/status/20186970118426624,-
20183245169627136,natisoares_007,225635848,2010-12-29,23:53,0,0,"""I want to watch #thesimpsons: /""",-,#thesimpsons,https://twitter.com/natisoares_007/status/20183245169627136,-
20180378320904192,JessikawithK,95174179,2010-12-29,23:42,0,0,"""I am watching The Simpsons http://bit.ly/eSe1hW #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/JessikawithK/status/20180378320904192,-
20179958064218112,mistyheckman,15323291,2010-12-29,23:40,0,0,"""Six seasons for $35... Boxing day shopping was definitely a success! #TheSimpsons #HowIMetYourMother""",-,#TheSimpsons #HowIMetYourMother,https://twitter.com/mistyheckman/status/20179958064218112,-
20179627079114752,thatPetitegirl,28078284,2010-12-29,23:39,0,0,"""please, children. scooch closer... DON'T MAKE ME TELL U AGAIN about the schooching. you in the red: chop chop! #TheSimpsons""",-,#TheSimpsons,https://twitter.com/thatPetitegirl/status/20179627079114752,-
20179025951465472,bookert2003,14757615,2010-12-29,23:37,0,0,"""I am watching The Simpsons http://bit.ly/cgFgEs #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/bookert2003/status/20179025951465472,-
20179011753742336,papamatthes,14397069,2010-12-29,23:37,0,0,"""D'oh! http://bit.ly/esQiUB #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/papamatthes/status/20179011753742336,-
20178664230490112,xLukesterx,46997132,2010-12-29,23:35,0,0,"""LMFAOOOO at #TheSimpsons with Bart & Homer blowing up Lisa's room hahahahaha ;D""",-,#TheSimpsons,https://twitter.com/xLukesterx/status/20178664230490112,-
20178255663337472,ConSloggsTV,18688063,2010-12-29,23:34,0,0,"""Watching #TheSimpsons =)""",-,#TheSimpsons,https://twitter.com/ConSloggsTV/status/20178255663337472,-
20177249021988864,P3rown,153946087,2010-12-29,23:30,0,0,"""Wow, #thesimpsons ' skit of #thedeparted is absolute quality!""",-,#thesimpsons #thedeparted,https://twitter.com/P3rown/status/20177249021988864,-
20175303762513920,BMWDevTeam,17936010,2010-12-29,23:22,0,0,""""You can't ask god to kill for you!" "Yeah you have to do your own dirty work." #thesimpsons""",-,#thesimpsons,https://twitter.com/BMWDevTeam/status/20175303762513920,-
20169406927605760,JSEykman,204922827,2010-12-29,22:58,0,0,"""Home! Tonight night: #thesimpsons !! #fun #echtleuk #echt heelleuk""",-,#thesimpsons #leuk #echtleuk #echt,https://twitter.com/JSEykman/status/20169406927605760,-
20163454228758528,lil_rain92,155494282,2010-12-29,22:35,0,0,"""#Watching #TheSimpsons <3""",-,#Watching #TheSimpsons,https://twitter.com/lil_rain92/status/20163454228758528,-
20163447660482560,PENGY_UK,170622762,2010-12-29,22:35,0,0,"""How many of deez Homer met Marge episodes av #TheSimpsons actually dun looooool""",-,#TheSimpsons,https://twitter.com/PENGY_UK/status/20163447660482560,-
20162366356324353,giuliodilorenzo CremoniniCesare,66545080,2010-12-29,22:30,0,0,"""@cesarece you too fixed on FOX eh? :) #thesimpsons""",@cesarece,#thesimpsons,https://twitter.com/giuliodilorenzo/status/20162366356324353,-
20161726041300993,Wax_Paper,38034873,2010-12-29,22:28,0,0,"""Lmao #TheSimpsons is thee shit""",-,#TheSimpsons,https://twitter.com/Wax_Paper/status/20161726041300993,-
20160892012335105,Bigboy6025,110479656,2010-12-29,22:25,0,0,"""@xboxRT @DaReaLiST87 : #XBOX & #XBOXLive needs 2 really consider putting #TheSimpsons arcade game in da (cont) http://tl.gd/7psf1u""",@xboxRT @DaReaLiST87,#XBOX #XBOXLive #TheSimpsons,https://twitter.com/Bigboy6025/status/20160892012335105,-
20157581313966080,P3rown,153946087,2010-12-29,22:11,0,0,"""I am smart.much smarter than you!....HIBBERT! #thesimpsons""",-,#thesimpsons,https://twitter.com/P3rown/status/20157581313966080,-
20152799392169984,ilovefeeds,61722365,2010-12-29,21:52,0,0,"""So FOX - New Year 2011… http://goo.gl/fb/8VUM7 #thesimpsons #bobsburgers #americanidol #bones #house #familyguy : http://bit.ly/h56xgx""",-,#thesimpsons #bobsburgers #americanidol #bones #house #familyguy,https://twitter.com/ilovefeeds/status/20152799392169984,-
20150079990005760,memento2000,153465781,2010-12-29,21:42,0,0,"""RT @SpoilerTV : So FOX - New Year 2011 - Promo http://goo.gl/fb/wRdi3 #thesimpsons #bobsburgers #americanidol #bones""",@SpoilerTV,#thesimpsons #bobsburgers #americanidol #bones,https://twitter.com/memento2000/status/20150079990005760,-
20150071366524930,TheSpoilerGirl,45329993,2010-12-29,21:42,0,0,"""So FOX - New Year 2011… http://goo.gl/fb/O5pZZ #thesimpsons #bobsburgers #americanidol #bones #house #familyguy""",-,#thesimpsons #bobsburgers #americanidol #bones #house #familyguy,https://twitter.com/TheSpoilerGirl/status/20150071366524930,-
20150060591353856,mb13991,190225807,2010-12-29,21:42,0,0,"""RT @SpoilerTV So FOX - New Year 2011 - Promo http://goo.gl/fb/FvQtB #thesimpsons #bobsburgers #americanidol #bones""",@SpoilerTV,#thesimpsons #bobsburgers #americanidol #bones,https://twitter.com/mb13991/status/20150060591353856,-
20150039502389248,SpoilerTV,15270559,2010-12-29,21:41,4,0,"""So FOX - New Year 2011… http://goo.gl/fb/8VUM7 #thesimpsons #bobsburgers #americanidol #bones #house #familyguy""",-,#thesimpsons #bobsburgers #americanidol #bones #house #familyguy,https://twitter.com/SpoilerTV/status/20150039502389248,-
20128132711325696,AHBenayan,70843719,2010-12-29,20:14,0,0,"""watching #TheSimpsons on #Fox""",-,#TheSimpsons #Fox,https://twitter.com/AHBenayan/status/20128132711325696,-
20122535400054785,leoscrat,81999994,2010-12-29,19:52,0,0,"""I woke up early had not even started #TheSimpsons yet""",-,#TheSimpsons,https://twitter.com/leoscrat/status/20122535400054785,-
20121710669856768,thatbrianlee,17331101,2010-12-29,19:49,0,0,"""Passing by simpsonville. #dc2denver #thesimpsons""",-,#dc2denver #thesimpsons,https://twitter.com/thatbrianlee/status/20121710669856768,-
20121553345712129,Anizaryasmeen,83795997,2010-12-29,19:48,0,0,"""Joyful seasons with #theSimpsons http://twitpic.com/3kv76n""",-,#theSimpsons,https://twitter.com/Anizaryasmeen/status/20121553345712129,-
20121119163949057,thatbrianlee,17331101,2010-12-29,19:47,0,0,"""Passing by shelbyville. #dc2denver #thesimpsons""",-,#dc2denver #thesimpsons,https://twitter.com/thatbrianlee/status/20121119163949057,-
20115774295252992,Anderson_SF_,156152018,2010-12-29,19:25,0,0,"""#thesimpsons""",-,#thesimpsons,https://twitter.com/Anderson_SF_/status/20115774295252992,-
20115183632388096,issakwear,202317317,2010-12-29,19:23,0,0,"""I'm #watching #TheSimpsons via @playPHILO http://phi.tv/htw9bp""",@playPHILO,#watching #TheSimpsons,https://twitter.com/issakwear/status/20115183632388096,-
20114175200075777,fernandasisouza,213044778,2010-12-29,19:19,0,0,"""#TheSimpsons""",-,#TheSimpsons,https://twitter.com/fernandasisouza/status/20114175200075777,-
20064730852884480,thxlonius,29744433,2010-12-29,16:02,0,0,"""Why didn't Millhouse invite Bart? #TheSimpsons #C4""",-,#TheSimpsons #C4,https://twitter.com/thxlonius/status/20064730852884480,-
20050817167921152,MarkBlogsAU,122866488,2010-12-29,15:07,0,0,"""#Usher vs Homer? #TheSimpsons http://tinyurl.com/2d9cluo""",-,#Usher #TheSimpsons,https://twitter.com/MarkBlogsAU/status/20050817167921152,-
20047644571205632,n0ddles,218183833,2010-12-29,14:55,0,0,"""@guitarjonnie watching #thesimpsons , not been able to sleep last few days!!! """,@guitarjonnie,#thesimpsons,https://twitter.com/n0ddles/status/20047644571205632,-
20038088742928384,franciscoali,19600219,2010-12-29,14:17,0,0,"""Season 5. So many laughs. http://bit.ly/hKTxB0 #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/franciscoali/status/20038088742928384,-
20034476763512832,authenticduke,132465703,2010-12-29,14:02,0,0,"""#celebperfumes Thank You Come Again by Apu from #TheSimpsons""",-,#celebperfumes #TheSimpsons,https://twitter.com/authenticduke/status/20034476763512832,-
20020225831342080,adrianrs84,44022807,2010-12-29,13:06,0,0,"""When you stop talking, you start listening ... #thesimpsons""",-,#thesimpsons,https://twitter.com/adrianrs84/status/20020225831342080,-
20019195597033473,adrianrs84,44022807,2010-12-29,13:02,0,0,"""Jajajaajajaja Mrs. Poposin! #thesimpsons""",-,#thesimpsons,https://twitter.com/adrianrs84/status/20019195597033473,-
20017834646048768,nthnhll,22351190,2010-12-29,12:56,0,0,""""i was surprised you were able to write so legibly on your own butt!" funniest line of the australian #thesimpsons episode""",-,#thesimpsons,https://twitter.com/nthnhll/status/20017834646048768,-
20015648339918848,nthnhll,22351190,2010-12-29,12:47,0,0,"""love how #thesimpsons shoved every stereotype they could into the episode about australia. lol""",-,#thesimpsons,https://twitter.com/nthnhll/status/20015648339918848,-
20015548364496896,indigofreeman,78838214,2010-12-29,12:47,0,0,""""YOU CALL THAT A KNIFE?? THIS IS A KNIFE!" "THAT'S A SPOON!" "I SEE YOU'VE PLAYED KNIFEY-SPOONY BEFORE" #THESIMPSONS #CLASSICQUOTES""",-,#THESIMPSONS #CLASSICQUOTES,https://twitter.com/indigofreeman/status/20015548364496896,-
20014695456968704,urbanviti,14105342,2010-12-29,12:44,0,0,"""The way Americans pronounce Aussie is weird #thesimpsons Even heard Oprah pronounce it like that""",-,#thesimpsons,https://twitter.com/urbanviti/status/20014695456968704,-
20007331228028930,RitoCerv,89086181,2010-12-29,12:14,0,0,"""Alaska nebraska jaja #thesimpsons !""",-,#thesimpsons,https://twitter.com/RitoCerv/status/20007331228028930,-
20005780304437248,TMO_NYC,201657915,2010-12-29,12:08,0,0,""""Rampant copyright infringement is the sincerest form of flattery." - Matt Groening http:// aol.it/dPdeOP #TheSimpsons #Usher""",-,#TheSimpsons #Usher,https://twitter.com/TMO_NYC/status/20005780304437248,http://aol.it/dPdeOP
20000181344804865,LauraeMeloa,51242020,2010-12-29,11:46,0,0,"""Watching @theSimpsons""",@theSimpsons,-,https://twitter.com/LauraeMeloa/status/20000181344804865,-
19999004385345536,yoSoyTono,26689661,2010-12-29,11:41,0,0,"""can not stop watching #TheSimpsons ~ still enjoy watching each one of their episodes n_n""",-,#TheSimpsons,https://twitter.com/yoSoyTono/status/19999004385345536,-
19997328354058240,RitoCerv,89086181,2010-12-29,11:35,0,0,"""Its time for #thesimpsons !""",-,#thesimpsons,https://twitter.com/RitoCerv/status/19997328354058240,-
19995392649199616,Eusouoscar,86631579,2010-12-29,11:27,0,0,"""#TheSimpsons never goes out of style!""",-,#TheSimpsons,https://twitter.com/Eusouoscar/status/19995392649199616,-
19992487842025472,UnTalGabrieel,106491648,2010-12-29,11:15,0,0,"""Have you sofa #TheSimpsons""",-,#TheSimpsons,https://twitter.com/UnTalGabrieel/status/19992487842025472,-
19992427758616576,UnTalGabrieel,106491648,2010-12-29,11:15,0,0,"""Hahaahah the best introductions #TheSimpsons""",-,#TheSimpsons,https://twitter.com/UnTalGabrieel/status/19992427758616576,-
19991335905796096,UnTalGabrieel,106491648,2010-12-29,11:11,0,0,"""No me meto con heroes con capa hahahha #TheSimpsons""",-,#TheSimpsons,https://twitter.com/UnTalGabrieel/status/19991335905796096,-
19989432174125056,UnTalGabrieel,106491648,2010-12-29,11:03,0,0,""""Waverly" haha ​​#TheSimpsons""",-,#TheSimpsons,https://twitter.com/UnTalGabrieel/status/19989432174125056,-
19986412237492224,SweetLadyJess,27571462,2010-12-29,10:51,0,0,"""Rewatching the first season. http://bit.ly/eO0G41 #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/SweetLadyJess/status/19986412237492224,-
19985403624820736,UnTalGabrieel,106491648,2010-12-29,10:47,0,0,"""#TheSimpsons cant stop laughing""",-,#TheSimpsons,https://twitter.com/UnTalGabrieel/status/19985403624820736,-
19985206727409664,UnTalGabrieel Josu_Ordonez,106491648,2010-12-29,10:46,0,0,"""@Josu_Ordonez rents movies! It's the best: D or look #TheSimpsons""",@Josu_Ordonez,#TheSimpsons,https://twitter.com/UnTalGabrieel/status/19985206727409664,-
19984168335179776,blogdenotas,3450061,2010-12-29,10:42,0,0,"""Chief Gorgory bribes everyone to go to Rafa's birthday #TheSimpsons""",-,#TheSimpsons,https://twitter.com/blogdenotas/status/19984168335179776,-
19983663072542720,blogdenotas,3450061,2010-12-29,10:40,0,0,"""Lisa does not know who Alaska Nebraska is ... Or will it be Hannah Montana? #TheSimpsons""",-,#TheSimpsons,https://twitter.com/blogdenotas/status/19983663072542720,-
19983236046262272,VBArtPlace,140285764,2010-12-29,10:39,0,0,""""Y'know, Homer, it's very easy to criticize" - "Fun, too" #TheSimpsons""",-,#TheSimpsons,https://twitter.com/VBArtPlace/status/19983236046262272,-
19983219185156096,Haitianos,76595684,2010-12-29,10:39,1,0,"""i cheated wrong. i used Lisa name and used Ralph answers LMAO @#TheSimpsons""",@,#TheSimpsons,https://twitter.com/Haitianos/status/19983219185156096,-
19982288154525696,T_Ceasar,96891857,2010-12-29,10:35,0,0,"""#nw #TheSimpsons ctfu #Fox5""",-,#nw #TheSimpsons #Fox5,https://twitter.com/T_Ceasar/status/19982288154525696,-
19981921421361153,Dreykalg,19352300,2010-12-29,10:33,0,0,"""#thesimpsons""",-,#thesimpsons,https://twitter.com/Dreykalg/status/19981921421361153,-
19981255378468864,RayP202,27014295,2010-12-29,10:31,0,0,"""I love #TheSimpsons .""",-,#TheSimpsons,https://twitter.com/RayP202/status/19981255378468864,-
19979169660149760,RChainSaieh,103606815,2010-12-29,10:22,0,0,"""Double dose of Good Night .. Excellent tea to sleep like a baby .. And accompany me #TheSimpsons""",-,#TheSimpsons,https://twitter.com/RChainSaieh/status/19979169660149760,-
19976510848897024,lolakay,23404097,2010-12-29,10:12,0,0,"""While we're out, the TV is in charge. Go to bed when it says. #TheSimpsons""",-,#TheSimpsons,https://twitter.com/lolakay/status/19976510848897024,-
19975230692794369,ValenAgr,45354012,2010-12-29,10:07,0,0,"""¡AAAAHHH! ¡Es Bob Patiño! #thesimpsons jajaja xD""",-,#thesimpsons,https://twitter.com/ValenAgr/status/19975230692794369,-
19972072667090944,lolakay,23404097,2010-12-29,09:54,0,0,"""I'd like a single plum, floating in perfume, served in a man's hat. #TheSimpsons""",-,#TheSimpsons,https://twitter.com/lolakay/status/19972072667090944,-
19969517115416576,ScalesAndKeys,24614089,2010-12-29,09:44,0,0,"""Ha! Burns just got a photo taken of him and the flash threw him against the wall. #TheSimpsons""",-,#TheSimpsons,https://twitter.com/ScalesAndKeys/status/19969517115416576,-
19968136195350528,ushake_,30448186,2010-12-29,09:39,0,0,"""Homer is a dumbass, A funny one though ! #thesimpsons""",-,#thesimpsons,https://twitter.com/ushake_/status/19968136195350528,-
19966147294138368,paulotoronto,111753791,2010-12-29,09:31,0,0,"""Time to go down to Moe's for a nightcap of Duff beer. http://bit.ly/aTD3nU #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/paulotoronto/status/19966147294138368,-
19965616681123840,November__5th,36800014,2010-12-29,09:29,0,0,"""Bout to watch #thesimpsons and go to bed that lil girl pissed me off!!""",-,#thesimpsons,https://twitter.com/November__5th/status/19965616681123840,-
19965497206382592,CarolSantiss,82641834,2010-12-29,09:28,0,0,"""I am watching The Simpsons http://bit.ly/hAXSoQ #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/CarolSantiss/status/19965497206382592,-
19963493935489024,_GuiPreto,131370896,2010-12-29,09:20,0,0,"""Viewing #TheSimpsons and Playing #bureco #orkut ...""",-,#TheSimpsons #buraco #orkut,https://twitter.com/_GuiPreto/status/19963493935489024,-
19954128738328578,csturtevant13,144229996,2010-12-29,08:43,0,0,""""On my chess set all the pawns are Hamburglars" #thesimpsons""",-,#thesimpsons,https://twitter.com/csturtevant13/status/19954128738328578,-
19953412640612352,JamesDraco,14168663,2010-12-29,08:40,0,0,"""Well, The Simpsons hour, the movie I saw bored me! : s http://bit.ly/hhp0Tu #TheSimpsons (via @GetGlue)""",@GetGlue,#TheSimpsons,https://twitter.com/JamesDraco/status/19953412640612352,-
19952303024902144,NotThatHilary,59173677,2010-12-29,08:36,0,0,"""@CoryBooker = Mr. Plow. Discuss. #snowpocalypse #thesimpsons""",@CoryBooker,#snowpocalypse #thesimpsons,https://twitter.com/NotThatHilary/status/19952303024902144,-
19948824046870528,newmarketfair,90651305,2010-12-29,08:22,0,0,""""when surgery sounds wrong" actually sounds like an intelligent show. #thesimpsons""",-,#thesimpsons,https://twitter.com/newmarketfair/status/19948824046870528,-
19944830603894784,lijeyeshaveit,17666194,2010-12-29,08:06,0,0,"""I am watching The Simpsons http://bit.ly/9POnEy #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/lijeyeshaveit/status/19944830603894784,-
19943297820663808,lhukas_,163351613,2010-12-29,08:00,0,0,"""#TheSimpsons NOW!""",-,#TheSimpsons,https://twitter.com/lhukas_/status/19943297820663808,-
19942357302509568,LobsterJustin,29412066,2010-12-29,07:56,0,0,"""every time i hear @Natalie_Mendoza name i can't help but think of TheSimpsons .And the scenes w/RainierWolfcastle screaming out "MENDOZAAAA!"""",@Natalie_Mendoza,-,https://twitter.com/LobsterJustin/status/19942357302509568,-
19941513077194752,Televicio,71355306,2010-12-29,07:53,0,0,"""Juajua that laughs Lisa's with the security and her t-shirt #thesimpsons""",-,#thesimpsons,https://twitter.com/Televicio/status/19941513077194752,-
19940716016832512,RafaRibeiro05,31249359,2010-12-29,07:50,0,0,"""now watching #TheSimpsons""",-,#TheSimpsons,https://twitter.com/RafaRibeiro05/status/19940716016832512,-
19935897675898880,lucasmatiass,74894590,2010-12-29,07:31,0,0,"""watching #thesimpsons""",-,#thesimpsons,https://twitter.com/lucasmatiass/status/19935897675898880,-
19925161964736512,simpsonsbot,79198152,2010-12-29,06:48,0,0,"""RT @Vossy7 Now where was I? That's right, season 22 of The Simpsons, HD ftw #TheSimpsons""",@Vossy7,#TheSimpsons,https://twitter.com/simpsonsbot/status/19925161964736512,-
19924164634738688,MARCEL0CEL0CEL0,214749920,2010-12-29,06:44,0,0,"""Watching #thesimpsons on the comp :)""",-,#thesimpsons,https://twitter.com/MARCEL0CEL0CEL0/status/19924164634738688,-
19920160110419968,DanAvAlexUz,112516158,2010-12-29,06:28,0,0,"""#TheSimpsons :D""",-,#TheSimpsons,https://twitter.com/DanAvAlexUz/status/19920160110419968,-
19910375126343681,MzTastee368,21969817,2010-12-29,05:49,0,0,"""<~ima I didn't do it dancer lolol #thesimpsons""",-,#thesimpsons,https://twitter.com/MzTastee368/status/19910375126343681,-
19910068384301058,calsurfer,21275774,2010-12-29,05:48,0,0,"""I am watching The Simpsons http://bit.ly/gTUopL #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/calsurfer/status/19910068384301058,-
19905699781804032,JJWNJ,17637890,2010-12-29,05:31,0,0,"""I am watching The Simpsons http://bit.ly/9acB1O #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/JJWNJ/status/19905699781804032,-
19904817145057280,Michaelh747,20462840,2010-12-29,05:27,0,0,"""I am watching The Simpsons http://bit.ly/cNIrLV #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/Michaelh747/status/19904817145057280,-
19896361033928704,jselss,30558373,2010-12-29,04:53,0,0,"""I might need to: "Call Mr. Plow, that's my name, that name again is Mr. Plow!" #TheSimpsons #HomerSimpson #Blizzard""",-,#TheSimpsons #HomerSimpson #Blizzard,https://twitter.com/jselss/status/19896361033928704,-
19895485917564929,DaruwinCristian,113366761,2010-12-29,04:50,0,0,"""#thesimpsons ! I'm gonna watch the movie...!""",-,#thesimpsons,https://twitter.com/DaruwinCristian/status/19895485917564929,-
19893469463973888,parkersilver,201095872,2010-12-29,04:42,0,0,"""I'm #watching #TheSimpsons via @playPHILO http://phi.tv/9RqgwL""",@playPHILO,#watching #TheSimpsons,https://twitter.com/parkersilver/status/19893469463973888,-
19891822759251968,MinervaFaye,14957910,2010-12-29,04:35,0,0,"""The episode where Maggie has to give up her binkie. http://bit.ly/9POnEy #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/MinervaFaye/status/19891822759251968,-
19891342217838593,kelli__green,150499618,2010-12-29,04:34,0,0,""""who wants to put on a leotard and get yelled at?" "well, hookers... and spider-man." xDD #thesimpsons""",-,#thesimpsons,https://twitter.com/kelli__green/status/19891342217838593,-
19891231559520256,Pablo_Cobar,123088361,2010-12-29,04:33,0,0,"""Hahaha #thesimpsons haha ​​'' they defeated him babosooo now he is just a stinky supercargo hahahaha """",-,#thesimpsons,https://twitter.com/Pablo_Cobar/status/19891231559520256,-
19889649946202112,S_Mangas JonatanDiez,103697770,2010-12-29,04:27,0,0,"""@JonatanDiez They have been saying for 4 years that they are going to finish #TheSimpsons and they are still there!""",@JonatanDiez,#TheSimpsons,https://twitter.com/S_Mangas/status/19889649946202112,-
19884328666271744,mlarocque87,125053908,2010-12-29,04:06,0,0,"""Season 1 of #TheSimpsons is worst than I remember...""",-,#TheSimpsons,https://twitter.com/mlarocque87/status/19884328666271744,-
19883540401356800,NoleGirlKel,49312674,2010-12-29,04:03,0,0,"""#CelebPerfumes "I Bent My Wookie" by Ralph #thesimpsons""",-,#CelebPerfumes #thesimpsons,https://twitter.com/NoleGirlKel/status/19883540401356800,-
19877407678795777,marco_ctrl,141009907,2010-12-29,03:38,0,0,"""When I listen to BackStreet Boys I only remember #TheSimpsons! sauhsuhauhsuhauhsahushu '""",-,#TheSimpsons,https://twitter.com/marco_ctrl/status/19877407678795777,-
19873945175982081,Omar_Issa,59564558,2010-12-29,03:24,0,0,"""3 consecutive episodes of #TheSimpsons #Nice""",-,#TheSimpsons #Nice,https://twitter.com/Omar_Issa/status/19873945175982081,-
19872420194160641,Coldwaypro,62470863,2010-12-29,03:18,0,0,"""@menifee901 thinks #theSimpsons is funnier than #FamilyGuy , #fail""",@menifee901,#theSimpsons #FamilyGuy #fail,https://twitter.com/Coldwaypro/status/19872420194160641,-
19865982344364033,Diegoooomelo,43353834,2010-12-29,02:53,0,0,"""I slept so much I lost until #TheSimpsons""",-,#TheSimpsons,https://twitter.com/Diegoooomelo/status/19865982344364033,-
19846081860861952,CallenLON,22061798,2010-12-29,01:34,0,0,"""@katyperry in #Thesimpsons xD http://twitpic.com/3km76t""",@katyperry,#Thesimpsons,https://twitter.com/CallenLON/status/19846081860861952,-
19844945011544064,KatVeneaWaters,128524270,2010-12-29,01:29,0,0,"""Watching #TheSimpsons & Two and a half Man. #TaahM @ProSieben""",@ProSieben,#TheSimpsons #TaahM,https://twitter.com/KatVeneaWaters/status/19844945011544064,-
19842987097858048,JadeMitch,184402870,2010-12-29,01:21,0,0,"""Nelson Mandela Muntz I love #TheSimpsons""",-,#TheSimpsons,https://twitter.com/JadeMitch/status/19842987097858048,-
19842841492586496,jamesfrowen,209234919,2010-12-29,01:21,0,0,"""My phone, is in the future! Wooooooo! #backtothefuture #thesimpsons #wooooooo !""",-,#backtothefuture #thesimpsons #wooooooo,https://twitter.com/jamesfrowen/status/19842841492586496,-
19837337869484032,AndreasDraeger,100398740,2010-12-29,00:59,0,0,"""I am watching The Simpsons http://bit.ly/dltvKg #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/AndreasDraeger/status/19837337869484032,-
19836851829346305,JessikawithK,95174179,2010-12-29,00:57,0,0,"""I am watching The Simpsons http://bit.ly/eSe1hW #TheSimpsons (via @GetGlue )""",@GetGlue,#TheSimpsons,https://twitter.com/JessikawithK/status/19836851829346305,-
19834069068021760,hollyjoneeees,33670807,2010-12-29,00:46,0,0,""""your fαther wαnted to cαll you Bαrtzenα". - Mαrge, #thesimpsons""",-,#thesimpsons,https://twitter.com/hollyjoneeees/status/19834069068021760,-
19833388168912896,taggie_,47319312,2010-12-29,00:43,0,0,"""Watching the episode where Lisa's cat replacement cats just keep dying LOL #thesimpsons""",-,#thesimpsons,https://twitter.com/taggie_/status/19833388168912896,-
19830667906912256,hajepe80,33864145,2010-12-29,00:32,0,0,"""Face it. You can't go up with the Go Go 90s #thesimpsons""",-,#thesimpsons,https://twitter.com/hajepe80/status/19830667906912256,-
